group_id,call_index,global_step,uid,data_source,n_rollouts,correct_count,all_wrong,all_correct,mixed,group_success_rate,cost_all_mean,cost_correct_mean,cost_correct_min,cost_correct_max,cost_gap_correct,queries_all_mean,turns_all_mean,tokens_all_mean,is_active_efficiency,keep_GAP,keep_E1_lambda0.05,is_E1_only,is_GAP_only,in_intersection
1:51831,1,71,51831,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1333.625,False,False,False,False,False,False
1:138686,1,71,138686,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1294.0,False,False,False,False,False,False
1:46358,1,71,46358,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1321.0,False,False,False,False,False,False
1:159481,1,71,159481,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,764.0,False,False,False,False,False,False
1:143822,1,71,143822,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1228.0,False,False,False,False,False,False
1:18215,1,71,18215,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,650.0,False,False,False,False,False,False
1:144,1,71,144,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,675.0,False,False,False,False,False,False
1:142189,1,71,142189,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,749.0,False,False,False,False,False,False
1:21424,1,71,21424,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1996.0,False,False,False,False,False,False
1:44502,1,71,44502,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1217.0,False,False,False,False,False,False
1:131033,1,71,131033,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1305.0,False,False,False,False,False,False
1:168047,1,71,168047,hotpotqa,8,8,False,True,False,1.0,2.625,2.625,2.0,3.0,1.0,2.625,3.625,1994.375,True,False,True,True,False,False
1:52212,1,71,52212,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,736.0,False,False,False,False,False,False
1:53057,1,71,53057,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1130.0,False,False,False,False,False,False
1:109955,1,71,109955,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1164.5,False,True,True,False,False,True
1:140500,1,71,140500,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1968.0,False,False,False,False,False,False
1:138808,1,71,138808,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1230.5,False,False,False,False,False,False
1:138407,1,71,138407,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1215.0,False,False,False,False,False,False
1:110831,1,71,110831,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,719.0,False,False,False,False,False,False
1:25875,1,71,25875,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1344.0,False,False,False,False,False,False
1:27106,1,71,27106,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1292.375,False,False,False,False,False,False
1:147784,1,71,147784,hotpotqa,8,0,True,False,False,0.0,1.125,,,,0.0,1.125,2.125,790.375,False,False,False,False,False,False
1:110356,1,71,110356,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1230.0,False,False,False,False,False,False
1:7874,1,71,7874,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1121.0,False,False,False,False,False,False
1:169494,1,71,169494,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1223.0,False,False,False,False,False,False
1:129426,1,71,129426,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1305.0,False,False,False,False,False,False
1:139280,1,71,139280,hotpotqa,8,0,True,False,False,0.0,1.125,,,,0.0,3.125,2.125,1936.375,False,False,False,False,False,False
1:103308,1,71,103308,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1826.0,False,False,False,False,False,False
1:67616,1,71,67616,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1278.0,False,False,False,False,False,False
1:124887,1,71,124887,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,742.0,False,False,False,False,False,False
1:36409,1,71,36409,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,686.0,False,False,False,False,False,False
1:10246,1,71,10246,nq,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1875.0,False,False,False,False,False,False
1:38923,1,71,38923,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,686.0,False,False,False,False,False,False
1:24320,1,71,24320,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1254.0,False,False,False,False,False,False
1:155355,1,71,155355,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1336.0,False,False,False,False,False,False
1:146315,1,71,146315,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1260.375,False,False,False,False,False,False
1:123461,1,71,123461,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1196.0,False,False,False,False,False,False
1:110964,1,71,110964,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1386.0,False,False,False,False,False,False
1:84425,1,71,84425,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1479.0,False,False,False,False,False,False
1:117425,1,71,117425,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,710.0,False,False,False,False,False,False
1:84420,1,71,84420,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1266.0,False,False,False,False,False,False
1:3270,1,71,3270,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1256.0,False,False,False,False,False,False
1:115292,1,71,115292,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,754.0,False,False,False,False,False,False
1:67569,1,71,67569,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,704.0,False,False,False,False,False,False
1:23421,1,71,23421,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1298.0,False,False,False,False,False,False
1:167182,1,71,167182,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1257.0,False,False,False,False,False,False
1:132289,1,71,132289,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1329.0,False,False,False,False,False,False
1:94303,1,71,94303,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1368.625,False,False,False,False,False,False
1:41754,1,71,41754,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1268.0,False,False,False,False,False,False
1:160198,1,71,160198,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1247.5,False,False,False,False,False,False
1:91565,1,71,91565,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1876.0,False,False,False,False,False,False
1:158498,1,71,158498,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,2078.0,False,False,False,False,False,False
1:61220,1,71,61220,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1216.0,False,False,False,False,False,False
1:104699,1,71,104699,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1781.125,False,False,False,False,False,False
1:5531,1,71,5531,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1302.75,False,False,False,False,False,False
1:81869,1,71,81869,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1282.0,False,False,False,False,False,False
1:92619,1,71,92619,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1301.0,False,False,False,False,False,False
1:85957,1,71,85957,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1227.875,False,False,False,False,False,False
1:133201,1,71,133201,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1310.0,False,False,False,False,False,False
1:99764,1,71,99764,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1279.0,False,False,False,False,False,False
1:68455,1,71,68455,nq,8,0,True,False,False,0.0,3.0,,,,0.0,4.0,4.0,2428.0,False,False,False,False,False,False
1:19757,1,71,19757,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1924.125,False,False,False,False,False,False
1:70565,1,71,70565,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1290.0,False,False,False,False,False,False
1:60961,1,71,60961,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1696.125,False,False,False,False,False,False
1:143758,1,71,143758,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1185.0,False,False,False,False,False,False
1:72830,1,71,72830,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,733.0,False,False,False,False,False,False
1:50066,1,71,50066,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,754.0,False,False,False,False,False,False
1:112026,1,71,112026,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1406.0,False,False,False,False,False,False
1:104807,1,71,104807,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1276.0,False,False,False,False,False,False
1:28777,1,71,28777,nq,8,0,True,False,False,0.0,3.0,,,,0.0,4.0,4.0,2485.0,False,False,False,False,False,False
1:138772,1,71,138772,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1211.0,False,False,False,False,False,False
1:81207,1,71,81207,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1783.625,False,False,False,False,False,False
1:70306,1,71,70306,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,697.0,False,False,False,False,False,False
1:162894,1,71,162894,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1295.625,False,False,False,False,False,False
1:57673,1,71,57673,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1416.0,False,False,False,False,False,False
1:152618,1,71,152618,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1274.0,False,False,False,False,False,False
1:123794,1,71,123794,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1304.0,False,False,False,False,False,False
1:72362,1,71,72362,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1224.0,False,False,False,False,False,False
1:165172,1,71,165172,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1222.0,False,False,False,False,False,False
1:123200,1,71,123200,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1312.0,False,False,False,False,False,False
1:132992,1,71,132992,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1238.0,False,False,False,False,False,False
1:129356,1,71,129356,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,690.0,False,False,False,False,False,False
1:103637,1,71,103637,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,725.0,False,False,False,False,False,False
1:165893,1,71,165893,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1185.0,False,False,False,False,False,False
1:10784,1,71,10784,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,698.0,False,False,False,False,False,False
1:23010,1,71,23010,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1239.0,False,False,False,False,False,False
1:76881,1,71,76881,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2074.0,False,False,False,False,False,False
1:57335,1,71,57335,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1234.375,False,False,False,False,False,False
1:27560,1,71,27560,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1401.0,False,False,False,False,False,False
1:130696,1,71,130696,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1308.0,False,False,False,False,False,False
1:39768,1,71,39768,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1218.0,False,False,False,False,False,False
1:86103,1,71,86103,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1226.0,False,False,False,False,False,False
1:96305,1,71,96305,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1200.0,False,False,False,False,False,False
1:152983,1,71,152983,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1173.0,False,False,False,False,False,False
1:73426,1,71,73426,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,764.0,False,False,False,False,False,False
1:118603,1,71,118603,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1236.0,False,False,False,False,False,False
1:119510,1,71,119510,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1303.0,False,False,False,False,False,False
1:146262,1,71,146262,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1371.25,False,False,False,False,False,False
1:65787,1,71,65787,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,685.0,False,False,False,False,False,False
1:131373,1,71,131373,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1220.0,False,False,False,False,False,False
1:39165,1,71,39165,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1269.0,False,False,False,False,False,False
1:146528,1,71,146528,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1428.875,False,False,False,False,False,False
1:8927,1,71,8927,nq,8,0,True,False,False,0.0,1.0,,,,0.0,3.0,2.0,1731.0,False,False,False,False,False,False
1:37748,1,71,37748,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,694.0,False,False,False,False,False,False
1:25307,1,71,25307,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1222.0,False,False,False,False,False,False
1:144407,1,71,144407,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1299.0,False,False,False,False,False,False
1:163304,1,71,163304,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1306.0,False,False,False,False,False,False
1:46528,1,71,46528,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1266.0,False,False,False,False,False,False
1:54180,1,71,54180,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,687.0,False,False,False,False,False,False
1:47298,1,71,47298,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1217.0,False,False,False,False,False,False
1:77676,1,71,77676,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1216.0,False,False,False,False,False,False
1:52282,1,71,52282,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,761.0,False,False,False,False,False,False
1:269,1,71,269,nq,8,0,True,False,False,0.0,4.0,,,,0.0,4.0,5.0,2389.0,False,False,False,False,False,False
1:77438,1,71,77438,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1399.0,False,False,False,False,False,False
1:149998,1,71,149998,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1299.0,False,False,False,False,False,False
1:145757,1,71,145757,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1384.0,False,False,False,False,False,False
1:125792,1,71,125792,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1333.0,False,False,False,False,False,False
1:96021,1,71,96021,hotpotqa,8,0,True,False,False,0.0,5.0,,,,0.0,5.0,6.0,3480.125,False,False,False,False,False,False
1:79425,1,71,79425,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,765.0,False,False,False,False,False,False
1:150614,1,71,150614,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1955.0,False,False,False,False,False,False
1:152523,1,71,152523,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,796.25,False,False,False,False,False,False
1:144469,1,71,144469,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1925.0,False,False,False,False,False,False
1:35917,1,71,35917,nq,8,0,True,False,False,0.0,1.75,,,,0.0,1.75,2.75,1217.25,False,False,False,False,False,False
1:154430,1,71,154430,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1224.0,False,False,False,False,False,False
1:118273,1,71,118273,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,731.625,False,False,False,False,False,False
1:11255,1,71,11255,nq,8,0,True,False,False,0.0,1.5,,,,0.0,1.5,2.5,1201.375,False,False,False,False,False,False
1:68668,1,71,68668,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1241.0,False,False,False,False,False,False
1:138226,1,71,138226,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1296.0,False,False,False,False,False,False
1:104366,1,71,104366,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1242.25,False,False,False,False,False,False
1:28992,1,71,28992,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1434.0,False,False,False,False,False,False
1:127297,1,71,127297,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1306.625,False,False,False,False,False,False
1:107182,1,71,107182,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1341.75,False,False,False,False,False,False
1:43629,1,71,43629,nq,8,0,True,False,False,0.0,2.5,,,,0.0,2.5,3.5,1497.625,False,False,False,False,False,False
1:68792,1,71,68792,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,695.25,False,False,False,False,False,False
1:3762,1,71,3762,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,705.0,False,False,False,False,False,False
1:35752,1,71,35752,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,715.0,False,False,False,False,False,False
1:25087,1,71,25087,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1228.25,False,False,False,False,False,False
1:97913,1,71,97913,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1210.0,False,False,False,False,False,False
1:143689,1,71,143689,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,5.0,4.0,2893.0,False,False,False,False,False,False
1:41590,1,71,41590,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,750.0,False,False,False,False,False,False
1:101188,1,71,101188,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1386.5,False,False,False,False,False,False
1:150178,1,71,150178,hotpotqa,8,8,False,True,False,1.0,4.0,4.0,4.0,4.0,0.0,4.0,5.0,2564.0,False,False,False,False,False,False
1:38850,1,71,38850,nq,8,0,True,False,False,0.0,5.125,,,,0.0,6.125,6.125,4547.75,False,False,False,False,False,False
1:110659,1,71,110659,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1259.0,False,False,False,False,False,False
1:167204,1,71,167204,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1200.0,False,False,False,False,False,False
2:120073,2,71,120073,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1250.125,False,False,False,False,False,False
2:54660,2,71,54660,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1120.0,False,False,False,False,False,False
2:32552,2,71,32552,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1302.0,False,False,False,False,False,False
2:68816,2,71,68816,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,744.25,False,False,False,False,False,False
2:30784,2,71,30784,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1338.0,False,False,False,False,False,False
2:46668,2,71,46668,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1269.0,False,False,False,False,False,False
2:9095,2,71,9095,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1245.0,False,False,False,False,False,False
2:111274,2,71,111274,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1311.0,False,False,False,False,False,False
2:67745,2,71,67745,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1257.125,False,False,False,False,False,False
2:153672,2,71,153672,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1273.0,False,False,False,False,False,False
2:109161,2,71,109161,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1153.0,False,False,False,False,False,False
2:138433,2,71,138433,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1313.0,False,False,False,False,False,False
2:16329,2,71,16329,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1178.0,False,False,False,False,False,False
2:112843,2,71,112843,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1267.0,False,False,False,False,False,False
2:123172,2,71,123172,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1875.875,False,False,False,False,False,False
2:126737,2,71,126737,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1288.0,False,False,False,False,False,False
2:33366,2,71,33366,nq,8,5,False,False,True,0.625,1.375,1.0,1.0,1.0,0.0,2.375,2.375,1484.625,False,True,True,False,False,True
2:96474,2,71,96474,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1916.0,False,False,False,False,False,False
2:69122,2,71,69122,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,729.0,False,False,False,False,False,False
2:111801,2,71,111801,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,792.0,False,False,False,False,False,False
2:11422,2,71,11422,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1186.0,False,False,False,False,False,False
2:120286,2,71,120286,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1223.0,False,False,False,False,False,False
2:108765,2,71,108765,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1200.0,False,False,False,False,False,False
2:126260,2,71,126260,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,752.0,False,False,False,False,False,False
2:114097,2,71,114097,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1312.0,False,False,False,False,False,False
2:133471,2,71,133471,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,670.0,False,False,False,False,False,False
2:110600,2,71,110600,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,740.0,False,False,False,False,False,False
2:4243,2,71,4243,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,725.0,False,False,False,False,False,False
2:60234,2,71,60234,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1314.0,False,False,False,False,False,False
2:116357,2,71,116357,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1403.75,False,False,False,False,False,False
2:13838,2,71,13838,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1223.0,False,False,False,False,False,False
2:82205,2,71,82205,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1162.0,False,False,False,False,False,False
2:138440,2,71,138440,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1250.0,False,False,False,False,False,False
2:78062,2,71,78062,nq,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1749.0,False,False,False,False,False,False
2:12765,2,71,12765,nq,8,0,True,False,False,0.0,2.0,,,,0.0,3.0,3.0,1852.0,False,False,False,False,False,False
2:77313,2,71,77313,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1304.0,False,False,False,False,False,False
2:13013,2,71,13013,nq,8,0,True,False,False,0.0,1.0,,,,0.0,1.0,2.0,684.0,False,False,False,False,False,False
2:120522,2,71,120522,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1764.875,False,False,False,False,False,False
2:140049,2,71,140049,hotpotqa,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1214.0,False,False,False,False,False,False
2:147124,2,71,147124,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,730.0,False,False,False,False,False,False
2:2149,2,71,2149,nq,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,731.0,False,False,False,False,False,False
2:39986,2,71,39986,nq,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1170.0,False,False,False,False,False,False
2:499,2,71,499,nq,8,0,True,False,False,0.0,2.0,,,,0.0,2.0,3.0,1404.0,False,False,False,False,False,False
2:99281,2,71,99281,hotpotqa,8,0,True,False,False,0.0,1.0,,,,0.0,2.0,2.0,1332.0,False,False,False,False,False,False
2:132023,2,71,132023,hotpotqa,8,8,False,True,False,1.0,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1892.5,False,False,False,False,False,False
2:140782,2,71,140782,hotpotqa,8,0,True,False,False,0.0,3.0,,,,0.0,3.0,4.0,1811.0,False,False,False,False,False,False
2:54812,2,71,54812,nq,8,0,True,False,False,0.0,1.0,,,,0.0,5.0,2.0,2679.0,False,False,False,False,False,False
2:84163,2,71,84163,hotpotqa,8,8,False,True,False,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1289.0,False,False,False,False,False,False
