group_id,call_index,global_step,uid,data_source,n_rollouts,correct_count,all_wrong,all_correct,mixed,group_success_rate,cost_all_mean,cost_correct_mean,cost_correct_min,cost_correct_max,cost_gap_correct,queries_all_mean,turns_all_mean,tokens_all_mean,is_active_efficiency,keep_GAP,keep_E1_lambda0.05,is_E1_only,is_GAP_only,in_intersection
192:5152,192,90,5152,nq,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1601.625,False,True,True,False,False,True
192:76945,192,90,76945,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1181.125,False,True,True,False,False,True
193:117223,193,90,117223,hotpotqa,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1275.0,False,True,True,False,False,True
193:26391,193,90,26391,nq,8,6,False,False,True,0.75,2.25,2.0,2.0,2.0,0.0,2.25,3.25,1572.75,False,True,True,False,False,True
194:87293,194,90,87293,hotpotqa,8,4,False,False,True,0.5,2.5,2.0,2.0,2.0,0.0,2.5,3.5,1654.5,False,True,True,False,False,True
194:79507,194,90,79507,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1182.5,False,True,True,False,False,True
194:61378,194,90,61378,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1361.75,False,True,True,False,False,True
195:65821,195,90,65821,nq,8,3,False,False,True,0.375,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1927.0,False,True,True,False,False,True
195:149003,195,90,149003,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1293.0,False,True,True,False,False,True
195:110031,195,90,110031,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1452.625,False,True,True,False,False,True
196:41324,196,90,41324,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,1.625,2.0,1008.875,False,True,True,False,False,True
196:26132,196,90,26132,nq,8,4,False,False,True,0.5,1.5,1.0,1.0,1.0,0.0,1.5,2.5,1052.375,False,True,True,False,False,True
196:57766,196,90,57766,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1243.125,False,True,True,False,False,True
196:83565,196,90,83565,hotpotqa,8,7,False,False,True,0.875,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1866.375,False,True,True,False,False,True
196:15965,196,90,15965,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1167.375,False,True,True,False,False,True
197:160585,197,91,160585,hotpotqa,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1226.625,False,True,True,False,False,True
197:87163,197,91,87163,hotpotqa,8,3,False,False,True,0.375,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1889.875,False,True,True,False,False,True
197:117046,197,91,117046,hotpotqa,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1850.75,False,True,True,False,False,True
197:126636,197,91,126636,hotpotqa,8,1,False,False,True,0.125,2.125,3.0,3.0,3.0,0.0,3.125,3.125,2112.375,False,True,True,False,False,True
197:28031,197,91,28031,nq,8,5,False,False,True,0.625,3.625,4.0,4.0,4.0,0.0,3.625,4.625,2317.5,False,True,True,False,False,True
198:85083,198,91,85083,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1264.875,False,True,True,False,False,True
198:16388,198,91,16388,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1164.25,False,True,True,False,False,True
198:109004,198,91,109004,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1339.0,False,True,True,False,False,True
199:22875,199,91,22875,nq,8,6,False,False,True,0.75,2.75,3.0,3.0,3.0,0.0,2.75,3.75,1725.0,False,True,True,False,False,True
199:5332,199,91,5332,nq,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1177.5,False,True,True,False,False,True
199:46788,199,91,46788,nq,8,4,False,False,True,0.5,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1351.625,False,True,True,False,False,True
199:16194,199,91,16194,nq,8,2,False,False,True,0.25,1.75,1.0,1.0,1.0,0.0,2.75,2.75,1860.875,False,True,True,False,False,True
199:156787,199,91,156787,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1335.25,False,True,True,False,False,True
200:167591,200,91,167591,hotpotqa,8,6,False,False,True,0.75,3.0,3.0,3.0,3.0,0.0,3.0,4.0,2088.75,False,True,True,False,False,True
201:148166,201,91,148166,hotpotqa,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1489.0,False,True,True,False,False,True
201:114063,201,91,114063,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1879.875,False,True,True,False,False,True
201:53717,201,91,53717,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1258.25,False,True,True,False,False,True
202:102752,202,91,102752,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1488.625,False,True,True,False,False,True
202:104837,202,91,104837,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,6.0,3.0,3479.375,False,True,True,False,False,True
202:160450,202,91,160450,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1466.875,False,True,True,False,False,True
202:66366,202,91,66366,nq,8,1,False,False,True,0.125,1.125,2.0,2.0,2.0,0.0,1.125,2.125,754.25,False,True,True,False,False,True
203:35832,203,91,35832,nq,8,1,False,False,True,0.125,1.125,2.0,2.0,2.0,0.0,1.125,2.125,829.875,False,True,True,False,False,True
203:125958,203,91,125958,hotpotqa,8,5,False,False,True,0.625,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1291.625,False,True,True,False,False,True
203:60632,203,91,60632,nq,8,2,False,False,True,0.25,2.5,1.0,1.0,1.0,0.0,3.5,3.5,1929.5,False,True,True,False,False,True
203:88825,203,91,88825,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1370.25,False,True,True,False,False,True
203:109890,203,91,109890,hotpotqa,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1228.5,False,True,True,False,False,True
204:46891,204,91,46891,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,1.0,2.0,779.5,False,True,True,False,False,True
204:103880,204,91,103880,hotpotqa,8,7,False,False,True,0.875,1.875,2.0,2.0,2.0,0.0,2.0,2.875,1311.25,False,True,True,False,False,True
204:58098,204,91,58098,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2197.125,False,True,True,False,False,True
205:115404,205,92,115404,hotpotqa,8,1,False,False,True,0.125,1.875,1.0,1.0,1.0,0.0,2.875,2.875,1676.125,False,True,True,False,False,True
205:125520,205,92,125520,hotpotqa,8,5,False,False,True,0.625,1.625,2.0,2.0,2.0,0.0,2.625,2.625,1657.625,False,True,True,False,False,True
205:25415,205,92,25415,nq,8,5,False,False,True,0.625,1.75,2.0,2.0,2.0,0.0,2.75,2.75,1378.25,False,True,True,False,False,True
206:84576,206,92,84576,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1282.5,False,True,True,False,False,True
206:53789,206,92,53789,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1645.5,False,True,True,False,False,True
207:86998,207,92,86998,hotpotqa,8,1,False,False,True,0.125,2.125,3.0,3.0,3.0,0.0,2.125,3.125,1429.875,False,True,True,False,False,True
207:134960,207,92,134960,hotpotqa,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2083.5,False,True,True,False,False,True
207:122185,207,92,122185,hotpotqa,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1220.5,False,True,True,False,False,True
207:60425,207,92,60425,nq,8,5,False,False,True,0.625,3.0,3.0,3.0,3.0,0.0,3.0,4.0,1812.75,False,True,True,False,False,True
207:49941,207,92,49941,nq,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1292.0,False,True,True,False,False,True
208:148376,208,92,148376,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1311.5,False,True,True,False,False,True
208:9013,208,92,9013,nq,8,5,False,False,True,0.625,1.625,1.4,1.0,2.0,1.0,2.0,2.625,1302.875,True,True,True,False,False,True
209:104682,209,92,104682,hotpotqa,8,2,False,False,True,0.25,7.0,7.0,7.0,7.0,0.0,7.0,8.0,4880.75,False,True,True,False,False,True
209:141467,209,92,141467,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1750.25,False,True,True,False,False,True
209:21197,209,92,21197,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1677.5,False,True,True,False,False,True
210:21115,210,92,21115,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1191.5,False,True,True,False,False,True
210:73777,210,92,73777,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1148.75,False,True,True,False,False,True
210:62386,210,92,62386,nq,8,4,False,False,True,0.5,2.0,1.0,1.0,1.0,0.0,3.0,3.0,1740.5,False,True,True,False,False,True
210:156111,210,92,156111,hotpotqa,8,1,False,False,True,0.125,1.125,2.0,2.0,2.0,0.0,1.125,2.125,806.375,False,True,True,False,False,True
210:168661,210,92,168661,hotpotqa,8,4,False,False,True,0.5,1.5,1.0,1.0,1.0,0.0,2.5,2.5,1660.0,False,True,True,False,False,True
210:74677,210,92,74677,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1267.0,False,True,True,False,False,True
211:22747,211,92,22747,nq,8,5,False,False,True,0.625,2.875,3.0,3.0,3.0,0.0,2.875,3.875,2332.125,False,True,True,False,False,True
211:72212,211,92,72212,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1890.75,False,True,True,False,False,True
211:13334,211,92,13334,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2397.375,False,True,True,False,False,True
212:149762,212,92,149762,hotpotqa,8,5,False,False,True,0.625,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1402.5,False,True,True,False,False,True
212:157388,212,92,157388,hotpotqa,8,5,False,False,True,0.625,3.0,3.0,3.0,3.0,0.0,4.0,4.0,2580.375,False,True,True,False,False,True
213:73917,213,92,73917,nq,8,2,False,False,True,0.25,3.0,3.0,3.0,3.0,0.0,3.0,4.0,2242.25,False,True,True,False,False,True
213:65674,213,92,65674,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1243.5,False,True,True,False,False,True
214:19740,214,93,19740,nq,8,2,False,False,True,0.25,1.625,1.0,1.0,1.0,0.0,1.75,2.625,1180.875,False,True,True,False,False,True
214:55110,214,93,55110,nq,8,6,False,False,True,0.75,1.75,2.0,2.0,2.0,0.0,2.75,2.75,1884.75,False,True,True,False,False,True
214:113040,214,93,113040,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1435.125,False,True,True,False,False,True
214:154038,214,93,154038,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1291.125,False,True,True,False,False,True
214:104260,214,93,104260,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1358.625,False,True,True,False,False,True
214:91590,214,93,91590,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1307.5,False,True,True,False,False,True
215:114514,215,93,114514,hotpotqa,8,5,False,False,True,0.625,2.625,2.0,2.0,2.0,0.0,2.625,3.625,2083.625,False,True,True,False,False,True
215:153340,215,93,153340,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2055.5,False,True,True,False,False,True
215:86172,215,93,86172,hotpotqa,8,6,False,False,True,0.75,1.25,1.0,1.0,1.0,0.0,2.25,2.25,1378.25,False,True,True,False,False,True
217:89867,217,93,89867,hotpotqa,8,5,False,False,True,0.625,1.625,2.0,2.0,2.0,0.0,2.625,2.625,1476.375,False,True,True,False,False,True
218:126440,218,93,126440,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1407.25,False,True,True,False,False,True
218:120348,218,93,120348,hotpotqa,8,1,False,False,True,0.125,2.125,3.0,3.0,3.0,0.0,2.125,3.125,1491.125,False,True,True,False,False,True
218:18747,218,93,18747,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1259.375,False,True,True,False,False,True
218:128178,218,93,128178,hotpotqa,8,2,False,False,True,0.25,1.25,2.0,2.0,2.0,0.0,3.0,2.25,1948.25,False,True,True,False,False,True
219:27079,219,93,27079,nq,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1816.0,False,True,True,False,False,True
219:143486,219,93,143486,hotpotqa,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1193.75,False,True,True,False,False,True
219:27352,219,93,27352,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,3.0,2.0,1820.25,False,True,True,False,False,True
220:41032,220,93,41032,nq,8,4,False,False,True,0.5,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1463.5,False,True,True,False,False,True
220:22009,220,93,22009,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1323.25,False,True,True,False,False,True
221:136101,221,93,136101,hotpotqa,8,7,False,False,True,0.875,2.25,2.0,2.0,2.0,0.0,2.25,3.25,1613.125,False,True,True,False,False,True
222:34979,222,93,34979,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,4.0,2.0,2211.25,False,True,True,False,False,True
223:133297,223,93,133297,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.125,2.0,737.875,False,True,True,False,False,True
223:43205,223,93,43205,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.0,2.0,730.25,False,True,True,False,False,True
224:99640,224,94,99640,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1805.25,False,True,True,False,False,True
224:30894,224,94,30894,nq,8,4,False,False,True,0.5,2.5,2.0,2.0,2.0,0.0,2.5,3.5,1615.5,False,True,True,False,False,True
226:2407,226,94,2407,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1250.5,False,True,True,False,False,True
226:69105,226,94,69105,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1287.0,False,True,True,False,False,True
226:117225,226,94,117225,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1209.0,False,True,True,False,False,True
227:13273,227,94,13273,nq,8,7,False,False,True,0.875,1.875,2.0,2.0,2.0,0.0,1.875,2.875,1165.75,False,True,True,False,False,True
227:38580,227,94,38580,nq,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1849.0,False,True,True,False,False,True
227:20017,227,94,20017,nq,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1176.0,False,True,True,False,False,True
227:167654,227,94,167654,hotpotqa,8,5,False,False,True,0.625,1.375,1.0,1.0,1.0,0.0,1.375,2.375,961.0,False,True,True,False,False,True
228:84313,228,94,84313,hotpotqa,8,6,False,False,True,0.75,1.75,2.0,2.0,2.0,0.0,2.75,2.75,1645.5,False,True,True,False,False,True
228:79438,228,94,79438,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1281.375,False,True,True,False,False,True
228:94356,228,94,94356,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1294.875,False,True,True,False,False,True
228:153853,228,94,153853,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,1.0,2.0,879.75,False,True,True,False,False,True
229:89902,229,94,89902,hotpotqa,8,1,False,False,True,0.125,1.375,2.0,2.0,2.0,0.0,1.375,2.375,946.625,False,True,True,False,False,True
229:43719,229,94,43719,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,1.25,2.0,849.75,False,True,True,False,False,True
229:154691,229,94,154691,hotpotqa,8,4,False,False,True,0.5,1.5,1.0,1.0,1.0,0.0,2.5,2.5,1626.5,False,True,True,False,False,True
230:67081,230,94,67081,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1276.75,False,True,True,False,False,True
230:17353,230,94,17353,nq,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1855.5,False,True,True,False,False,True
230:111249,230,94,111249,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1794.125,False,True,True,False,False,True
230:54041,230,94,54041,nq,8,7,False,False,True,0.875,3.875,3.857142857142857,3.0,4.0,1.0,4.0,4.875,2392.625,True,True,True,False,False,True
230:146105,230,94,146105,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1307.0,False,True,True,False,False,True
231:13053,231,94,13053,nq,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1106.0,False,True,True,False,False,True
232:89734,232,94,89734,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1801.5,False,True,True,False,False,True
232:145640,232,94,145640,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1366.5,False,True,True,False,False,True
232:165919,232,94,165919,hotpotqa,8,3,False,False,True,0.375,1.625,1.0,1.0,1.0,0.0,2.625,2.625,1855.875,False,True,True,False,False,True
233:30059,233,94,30059,nq,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1848.375,False,True,True,False,False,True
233:28050,233,94,28050,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.125,2.0,1049.875,False,True,True,False,False,True
233:148027,233,94,148027,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1220.625,False,True,True,False,False,True
233:12953,233,94,12953,nq,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1176.25,False,True,True,False,False,True
234:108296,234,95,108296,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1300.125,False,True,True,False,False,True
235:96707,235,95,96707,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1829.0,False,True,True,False,False,True
235:44795,235,95,44795,nq,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,1.0,2.0,744.25,False,True,True,False,False,True
235:124278,235,95,124278,hotpotqa,8,4,False,False,True,0.5,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1307.0,False,True,True,False,False,True
235:32375,235,95,32375,nq,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1182.5,False,True,True,False,False,True
236:81428,236,95,81428,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1269.75,False,True,True,False,False,True
236:158306,236,95,158306,hotpotqa,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1820.625,False,True,True,False,False,True
236:158524,236,95,158524,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1361.875,False,True,True,False,False,True
237:67874,237,95,67874,nq,8,3,False,False,True,0.375,1.625,1.0,1.0,1.0,0.0,2.625,2.625,1676.125,False,True,True,False,False,True
237:89555,237,95,89555,hotpotqa,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1928.75,False,True,True,False,False,True
238:145624,238,95,145624,hotpotqa,8,4,False,False,True,0.5,1.5,1.0,1.0,1.0,0.0,1.5,2.5,1110.0,False,True,True,False,False,True
238:41839,238,95,41839,nq,8,3,False,False,True,0.375,3.5,3.0,3.0,3.0,0.0,4.5,4.5,2917.0,False,True,True,False,False,True
238:128881,238,95,128881,hotpotqa,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,1.75,2.0,998.75,False,True,True,False,False,True
239:126743,239,95,126743,hotpotqa,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1307.625,False,True,True,False,False,True
240:109421,240,95,109421,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1305.875,False,True,True,False,False,True
240:25993,240,95,25993,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,1.875,2.0,1162.25,False,True,True,False,False,True
240:30298,240,95,30298,nq,8,7,False,False,True,0.875,2.75,2.7142857142857144,2.0,3.0,1.0,2.75,3.75,1699.625,True,True,True,False,False,True
240:54247,240,95,54247,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,1.0,2.0,764.5,False,True,True,False,False,True
240:144170,240,95,144170,hotpotqa,8,4,False,False,True,0.5,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1209.375,False,True,True,False,False,True
240:83618,240,95,83618,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1477.0,False,True,True,False,False,True
241:107281,241,95,107281,hotpotqa,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1853.25,False,True,True,False,False,True
241:144583,241,95,144583,hotpotqa,8,5,False,False,True,0.625,2.25,3.0,3.0,3.0,0.0,2.25,3.25,1642.75,False,True,True,False,False,True
241:69418,241,95,69418,nq,8,4,False,False,True,0.5,1.5,2.0,2.0,2.0,0.0,2.0,2.5,1187.5,False,True,True,False,False,True
241:154435,241,95,154435,hotpotqa,8,7,False,False,True,0.875,2.0,2.0,2.0,2.0,0.0,3.0,3.0,2100.375,False,True,True,False,False,True
241:99015,241,95,99015,hotpotqa,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1239.75,False,True,True,False,False,True
241:7720,241,95,7720,nq,8,6,False,False,True,0.75,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1750.0,False,True,True,False,False,True
242:123666,242,96,123666,hotpotqa,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1462.25,False,True,True,False,False,True
242:134243,242,96,134243,hotpotqa,8,5,False,False,True,0.625,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1339.125,False,True,True,False,False,True
242:158043,242,96,158043,hotpotqa,8,7,False,False,True,0.875,4.0,4.0,4.0,4.0,0.0,4.0,5.0,2310.25,False,True,True,False,False,True
242:167663,242,96,167663,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1269.5,False,True,True,False,False,True
242:167959,242,96,167959,hotpotqa,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1323.625,False,True,True,False,False,True
243:123850,243,96,123850,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1242.0,False,True,True,False,False,True
243:25946,243,96,25946,nq,8,2,False,False,True,0.25,2.25,3.0,3.0,3.0,0.0,2.25,3.25,1517.625,False,True,True,False,False,True
244:63608,244,96,63608,nq,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1304.125,False,True,True,False,False,True
245:161613,245,96,161613,hotpotqa,8,7,False,False,True,0.875,2.875,3.0,3.0,3.0,0.0,2.875,3.875,1753.875,False,True,True,False,False,True
245:53614,245,96,53614,nq,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,1.0,2.0,766.75,False,True,True,False,False,True
245:43904,245,96,43904,nq,8,3,False,False,True,0.375,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1171.75,False,True,True,False,False,True
245:138880,245,96,138880,hotpotqa,8,2,False,False,True,0.25,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1305.0,False,True,True,False,False,True
246:163440,246,96,163440,hotpotqa,8,6,False,False,True,0.75,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1377.25,False,True,True,False,False,True
246:94697,246,96,94697,hotpotqa,8,1,False,False,True,0.125,2.25,4.0,4.0,4.0,0.0,2.25,3.25,1532.75,False,True,True,False,False,True
246:137059,246,96,137059,hotpotqa,8,7,False,False,True,0.875,1.875,2.0,2.0,2.0,0.0,2.875,2.875,2135.125,False,True,True,False,False,True
247:133365,247,96,133365,hotpotqa,8,1,False,False,True,0.125,2.125,3.0,3.0,3.0,0.0,2.125,3.125,1388.5,False,True,True,False,False,True
247:133350,247,96,133350,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1285.5,False,True,True,False,False,True
247:69601,247,96,69601,nq,8,2,False,False,True,0.25,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1240.75,False,True,True,False,False,True
247:110951,247,96,110951,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1220.0,False,True,True,False,False,True
248:70658,248,96,70658,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.375,2.0,1414.25,False,True,True,False,False,True
248:160155,248,96,160155,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1257.125,False,True,True,False,False,True
248:104045,248,96,104045,hotpotqa,8,4,False,False,True,0.5,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1295.5,False,True,True,False,False,True
249:48868,249,96,48868,nq,8,6,False,False,True,0.75,1.125,1.0,1.0,1.0,0.0,1.875,2.125,1207.125,False,True,True,False,False,True
249:156242,249,96,156242,hotpotqa,8,7,False,False,True,0.875,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1240.75,False,True,True,False,False,True
250:167583,250,96,167583,hotpotqa,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1368.25,False,True,True,False,False,True
250:27786,250,96,27786,nq,8,1,False,False,True,0.125,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1764.75,False,True,True,False,False,True
250:66123,250,96,66123,nq,8,4,False,False,True,0.5,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1203.5,False,True,True,False,False,True
250:156941,250,96,156941,hotpotqa,8,4,False,False,True,0.5,2.0,2.0,2.0,2.0,0.0,2.0,3.0,1249.0,False,True,True,False,False,True
251:74413,251,97,74413,nq,8,1,False,False,True,0.125,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1262.5,False,True,True,False,False,True
251:88815,251,97,88815,hotpotqa,8,2,False,False,True,0.25,2.875,3.0,3.0,3.0,0.0,3.875,3.875,2470.125,False,True,True,False,False,True
252:136299,252,97,136299,hotpotqa,8,3,False,False,True,0.375,2.0,2.0,2.0,2.0,0.0,3.0,3.0,1958.125,False,True,True,False,False,True
